date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-10-10 06:00:00,27,9,0.0,12.8,1,1,77,03:29 PM,04:04 AM,05:44 AM,06:21 PM,4,9,11,9,27,3,64,0.0,1020,11,10,151,19
2019-10-10 09:00:00,27,9,0.0,12.8,1,1,77,03:29 PM,04:04 AM,05:44 AM,06:21 PM,5,16,17,16,15,3,46,0.0,1020,17,10,99,13
2019-10-10 12:00:00,27,9,0.0,12.8,1,1,77,03:29 PM,04:04 AM,05:44 AM,06:21 PM,4,25,25,25,8,6,27,0.0,1016,25,10,82,7
2019-10-10 15:00:00,27,9,0.0,12.8,1,1,77,03:29 PM,04:04 AM,05:44 AM,06:21 PM,-1,25,25,27,10,7,16,0.0,1014,27,10,198,9
2019-10-10 18:00:00,27,9,0.0,12.8,1,1,77,03:29 PM,04:04 AM,05:44 AM,06:21 PM,-3,26,26,26,18,2,17,0.0,1016,26,10,158,12
2019-10-10 21:00:00,27,9,0.0,12.8,1,1,77,03:29 PM,04:04 AM,05:44 AM,06:21 PM,-0,25,25,22,29,3,37,0.0,1020,22,10,109,15
2019-10-11 00:00:00,28,8,0.0,12.8,1,1,85,04:21 PM,04:37 AM,05:43 AM,06:21 PM,5,16,19,16,33,5,67,0.0,1023,17,10,43,21
2019-10-11 03:00:00,28,8,0.0,12.8,1,1,85,04:21 PM,04:37 AM,05:43 AM,06:21 PM,5,7,9,7,33,7,75,0.0,1024,9,10,49,20
2019-10-11 06:00:00,28,8,0.0,12.8,1,1,85,04:21 PM,04:37 AM,05:43 AM,06:21 PM,5,7,10,7,30,7,74,0.0,1026,10,10,48,20
2019-10-11 09:00:00,28,8,0.0,12.8,1,1,85,04:21 PM,04:37 AM,05:43 AM,06:21 PM,5,16,17,16,27,4,48,0.0,1025,17,10,32,23
2019-10-11 12:00:00,28,8,0.0,12.8,1,1,85,04:21 PM,04:37 AM,05:43 AM,06:21 PM,3,25,25,25,23,2,24,0.0,1020,25,10,119,20
2019-10-11 15:00:00,28,8,0.0,12.8,1,1,85,04:21 PM,04:37 AM,05:43 AM,06:21 PM,-2,26,26,28,18,0,14,0.0,1016,28,10,342,15
2019-10-11 18:00:00,28,8,0.0,12.8,1,1,85,04:21 PM,04:37 AM,05:43 AM,06:21 PM,-2,26,26,27,17,1,18,0.0,1015,27,10,237,12
2019-10-11 21:00:00,28,8,0.0,12.8,1,1,85,04:21 PM,04:37 AM,05:43 AM,06:21 PM,1,25,25,23,23,3,32,0.0,1017,23,10,41,11
2019-10-12 00:00:00,32,13,0.0,12.8,1,1,92,05:14 PM,05:08 AM,05:42 AM,06:22 PM,6,19,20,19,31,3,47,0.0,1017,19,10,123,15
2019-10-12 03:00:00,32,13,0.0,12.8,1,1,92,05:14 PM,05:08 AM,05:42 AM,06:22 PM,8,15,16,15,30,5,60,0.0,1018,16,10,238,14
2019-10-12 06:00:00,32,13,0.0,12.8,1,1,92,05:14 PM,05:08 AM,05:42 AM,06:22 PM,9,14,15,14,23,7,67,0.0,1020,15,10,13,14
2019-10-12 09:00:00,32,13,0.0,12.8,1,1,92,05:14 PM,05:08 AM,05:42 AM,06:22 PM,8,22,22,22,24,10,44,0.0,1018,22,10,105,21
2019-10-12 12:00:00,32,13,0.0,12.8,1,1,92,05:14 PM,05:08 AM,05:42 AM,06:22 PM,6,28,28,29,32,10,24,0.0,1015,29,10,296,27
2019-10-12 15:00:00,32,13,0.0,12.8,1,1,92,05:14 PM,05:08 AM,05:42 AM,06:22 PM,2,29,29,32,29,10,15,0.0,1011,32,10,284,25
2019-10-12 18:00:00,32,13,0.0,12.8,1,1,92,05:14 PM,05:08 AM,05:42 AM,06:22 PM,-0,30,30,30,22,26,16,0.0,1010,30,10,292,17
2019-10-12 21:00:00,32,13,0.0,12.8,1,1,92,05:14 PM,05:08 AM,05:42 AM,06:22 PM,0,30,30,27,18,19,26,0.0,1011,27,10,316,9
2019-10-13 00:00:00,33,12,0.0,12.8,1,1,99,06:06 PM,05:39 AM,05:41 AM,06:23 PM,2,21,23,21,19,0,38,0.0,1013,21,10,314,9
2019-10-13 03:00:00,33,12,0.0,12.8,1,1,99,06:06 PM,05:39 AM,05:41 AM,06:23 PM,4,13,13,13,10,0,52,0.0,1013,13,10,325,5
2019-10-13 06:00:00,33,12,0.0,12.8,1,1,99,06:06 PM,05:39 AM,05:41 AM,06:23 PM,2,16,16,16,10,0,46,0.0,1014,16,10,335,7
2019-10-13 09:00:00,33,12,0.0,12.8,1,1,99,06:06 PM,05:39 AM,05:41 AM,06:23 PM,-5,25,25,26,24,0,13,0.0,1013,26,10,317,21
2019-10-13 12:00:00,33,12,0.0,12.8,1,1,99,06:06 PM,05:39 AM,05:41 AM,06:23 PM,-8,30,30,32,36,0,7,0.0,1011,32,10,281,31
2019-10-13 15:00:00,33,12,0.0,12.8,1,1,99,06:06 PM,05:39 AM,05:41 AM,06:23 PM,-8,30,30,33,41,2,7,0.0,1009,33,10,258,35
2019-10-13 18:00:00,33,12,0.0,12.8,1,1,99,06:06 PM,05:39 AM,05:41 AM,06:23 PM,-8,30,30,30,40,4,9,0.0,1010,30,10,225,30
2019-10-13 21:00:00,33,12,0.0,12.8,1,1,99,06:06 PM,05:39 AM,05:41 AM,06:23 PM,-5,31,31,28,36,2,21,0.0,1014,28,10,172,17
2019-10-14 00:00:00,34,12,0.0,12.8,1,1,100,07:00 PM,06:10 AM,05:40 AM,06:23 PM,4,21,23,21,29,2,51,0.0,1016,22,10,89,14
2019-10-14 03:00:00,34,12,0.0,12.8,1,1,100,07:00 PM,06:10 AM,05:40 AM,06:23 PM,9,11,12,11,33,2,80,0.0,1017,12,10,49,17
2019-10-14 06:00:00,34,12,0.0,12.8,1,1,100,07:00 PM,06:10 AM,05:40 AM,06:23 PM,9,12,14,12,37,0,71,0.0,1018,14,10,41,23
2019-10-14 09:00:00,34,12,0.0,12.8,1,1,100,07:00 PM,06:10 AM,05:40 AM,06:23 PM,7,22,22,23,31,0,41,0.0,1016,23,10,139,27
2019-10-14 12:00:00,34,12,0.0,12.8,1,1,100,07:00 PM,06:10 AM,05:40 AM,06:23 PM,1,29,29,32,28,2,14,0.0,1013,32,10,324,24
2019-10-14 15:00:00,34,12,0.0,12.8,1,1,100,07:00 PM,06:10 AM,05:40 AM,06:23 PM,-4,31,31,34,29,14,9,0.0,1010,34,10,276,25
2019-10-14 18:00:00,34,12,0.0,12.8,1,1,100,07:00 PM,06:10 AM,05:40 AM,06:23 PM,-5,31,31,31,28,28,11,0.0,1010,31,10,293,19
2019-10-14 21:00:00,34,12,0.0,12.8,1,1,100,07:00 PM,06:10 AM,05:40 AM,06:23 PM,-1,31,31,28,43,36,20,0.0,1012,28,10,318,21
2019-10-15 00:00:00,32,15,0.0,12.9,1,1,86,07:54 PM,06:42 AM,05:39 AM,06:24 PM,3,27,27,24,39,40,28,0.0,1015,24,10,286,20
2019-10-15 03:00:00,32,15,0.0,12.9,1,1,86,07:54 PM,06:42 AM,05:39 AM,06:24 PM,-2,17,17,17,16,21,26,0.0,1016,17,10,267,8
2019-10-15 06:00:00,32,15,0.0,12.9,1,1,86,07:54 PM,06:42 AM,05:39 AM,06:24 PM,-7,18,18,18,15,41,18,0.0,1019,18,10,233,9
2019-10-15 09:00:00,32,15,0.0,12.9,1,1,86,07:54 PM,06:42 AM,05:39 AM,06:24 PM,-5,24,24,25,13,67,14,0.0,1019,25,10,236,11
2019-10-15 12:00:00,32,15,0.0,12.9,1,1,86,07:54 PM,06:42 AM,05:39 AM,06:24 PM,-4,28,28,30,18,2,11,0.0,1017,30,10,252,15
2019-10-15 15:00:00,32,15,0.0,12.9,1,1,86,07:54 PM,06:42 AM,05:39 AM,06:24 PM,-4,30,30,32,20,0,10,0.0,1015,32,10,229,17
2019-10-15 18:00:00,32,15,0.0,12.9,1,1,86,07:54 PM,06:42 AM,05:39 AM,06:24 PM,-6,30,30,30,28,0,11,0.0,1015,30,10,194,19
2019-10-15 21:00:00,32,15,0.0,12.9,1,1,86,07:54 PM,06:42 AM,05:39 AM,06:24 PM,-7,30,30,28,41,0,16,0.0,1018,28,10,137,20
2019-10-16 00:00:00,33,12,0.0,12.9,1,1,79,08:50 PM,07:16 AM,05:38 AM,06:25 PM,-0,25,25,23,43,0,36,0.0,1021,23,10,74,22
2019-10-16 03:00:00,33,12,0.0,12.9,1,1,79,08:50 PM,07:16 AM,05:38 AM,06:25 PM,8,14,14,14,41,0,67,0.0,1023,14,10,60,23
2019-10-16 06:00:00,33,12,0.0,12.9,1,1,79,08:50 PM,07:16 AM,05:38 AM,06:25 PM,8,13,14,13,33,0,67,0.0,1024,14,10,52,20
2019-10-16 09:00:00,33,12,0.0,12.9,1,1,79,08:50 PM,07:16 AM,05:38 AM,06:25 PM,8,22,21,22,22,0,43,0.0,1023,22,10,33,19
2019-10-16 12:00:00,33,12,0.0,12.9,1,1,79,08:50 PM,07:16 AM,05:38 AM,06:25 PM,3,28,28,30,11,0,19,0.0,1019,30,10,125,10
2019-10-16 15:00:00,33,12,0.0,12.9,1,1,79,08:50 PM,07:16 AM,05:38 AM,06:25 PM,-2,31,31,33,3,0,11,0.0,1016,33,10,344,2
2019-10-16 18:00:00,33,12,0.0,12.9,1,1,79,08:50 PM,07:16 AM,05:38 AM,06:25 PM,-1,32,32,32,4,0,16,0.0,1016,32,10,267,2
2019-10-16 21:00:00,33,12,0.0,12.9,1,1,79,08:50 PM,07:16 AM,05:38 AM,06:25 PM,1,33,33,30,10,0,30,0.0,1018,30,10,60,5
2019-10-17 00:00:00,33,15,0.0,12.9,1,1,72,09:48 PM,07:54 AM,05:37 AM,06:25 PM,0,27,27,25,19,0,30,0.0,1019,25,10,10,9
2019-10-17 03:00:00,33,15,0.0,12.9,1,1,72,09:48 PM,07:54 AM,05:37 AM,06:25 PM,1,17,17,17,35,0,33,0.0,1020,17,10,38,17
2019-10-17 06:00:00,33,15,0.0,12.9,1,1,72,09:48 PM,07:54 AM,05:37 AM,06:25 PM,3,17,18,17,29,1,39,0.0,1021,18,10,42,17
2019-10-17 09:00:00,33,15,0.0,12.9,1,1,72,09:48 PM,07:54 AM,05:37 AM,06:25 PM,4,25,25,26,23,3,24,0.0,1020,26,10,101,20
2019-10-17 12:00:00,33,15,0.0,12.9,1,1,72,09:48 PM,07:54 AM,05:37 AM,06:25 PM,4,29,29,31,22,3,18,0.0,1018,31,10,286,19
2019-10-17 15:00:00,33,15,0.0,12.9,1,1,72,09:48 PM,07:54 AM,05:37 AM,06:25 PM,1,31,31,33,16,1,14,0.0,1015,33,10,291,14
2019-10-17 18:00:00,33,15,0.0,12.9,1,1,72,09:48 PM,07:54 AM,05:37 AM,06:25 PM,0,31,31,32,18,32,17,0.0,1015,32,10,280,13
2019-10-17 21:00:00,33,15,0.0,12.9,1,1,72,09:48 PM,07:54 AM,05:37 AM,06:25 PM,2,32,32,30,18,59,29,0.1,1016,30,10,245,8
2019-10-18 00:00:00,34,16,0.0,12.9,1,1,64,10:46 PM,08:36 AM,05:35 AM,06:26 PM,2,26,26,25,13,0,32,0.0,1017,25,10,253,6
2019-10-18 03:00:00,34,16,0.0,12.9,1,1,64,10:46 PM,08:36 AM,05:35 AM,06:26 PM,1,18,18,18,22,0,32,0.0,1017,18,10,230,11
2019-10-18 06:00:00,34,16,0.0,12.9,1,1,64,10:46 PM,08:36 AM,05:35 AM,06:26 PM,2,20,19,20,18,0,32,0.0,1017,20,10,126,10
2019-10-18 09:00:00,34,16,0.0,12.9,1,1,64,10:46 PM,08:36 AM,05:35 AM,06:26 PM,1,26,26,28,12,0,18,0.0,1017,28,10,123,10
2019-10-18 12:00:00,34,16,0.0,12.9,1,1,64,10:46 PM,08:36 AM,05:35 AM,06:26 PM,-1,30,30,33,13,6,12,0.0,1014,33,10,262,11
2019-10-18 15:00:00,34,16,0.0,12.9,1,1,64,10:46 PM,08:36 AM,05:35 AM,06:26 PM,-4,32,32,34,22,13,9,0.0,1010,34,10,285,19
2019-10-18 18:00:00,34,16,0.0,12.9,1,1,64,10:46 PM,08:36 AM,05:35 AM,06:26 PM,-5,32,32,32,19,11,12,0.0,1010,32,10,282,15
2019-10-18 21:00:00,34,16,0.0,12.9,1,1,64,10:46 PM,08:36 AM,05:35 AM,06:26 PM,-1,32,32,29,26,22,25,0.0,1013,29,10,244,14
2019-10-19 00:00:00,33,18,0.0,12.9,1,1,57,11:44 PM,09:24 AM,05:34 AM,06:27 PM,6,26,26,24,45,18,41,0.0,1015,24,10,156,25
2019-10-19 03:00:00,33,18,0.0,12.9,1,1,57,11:44 PM,09:24 AM,05:34 AM,06:27 PM,5,18,18,18,30,20,44,0.0,1015,18,10,110,14
2019-10-19 06:00:00,33,18,0.0,12.9,1,1,57,11:44 PM,09:24 AM,05:34 AM,06:27 PM,2,20,20,20,21,39,31,0.0,1016,20,10,76,11
2019-10-19 09:00:00,33,18,0.0,12.9,1,1,57,11:44 PM,09:24 AM,05:34 AM,06:27 PM,4,26,26,27,4,22,23,0.0,1015,27,10,64,4
2019-10-19 12:00:00,33,18,0.0,12.9,1,1,57,11:44 PM,09:24 AM,05:34 AM,06:27 PM,2,30,30,32,8,17,15,0.0,1013,32,10,165,7
2019-10-19 15:00:00,33,18,0.0,12.9,1,1,57,11:44 PM,09:24 AM,05:34 AM,06:27 PM,0,30,30,32,24,20,13,0.0,1010,32,10,260,21
2019-10-19 18:00:00,33,18,0.0,12.9,1,1,57,11:44 PM,09:24 AM,05:34 AM,06:27 PM,2,30,30,31,28,14,19,0.0,1010,31,10,228,21
2019-10-19 21:00:00,33,18,0.0,12.9,1,1,57,11:44 PM,09:24 AM,05:34 AM,06:27 PM,4,30,30,28,29,18,30,0.0,1012,28,10,203,14
2019-10-20 00:00:00,34,16,0.0,12.9,1,1,50,No moonrise,10:17 AM,05:33 AM,06:27 PM,5,25,25,23,21,42,37,0.0,1013,23,10,183,10
2019-10-20 03:00:00,34,16,0.0,12.9,1,1,50,No moonrise,10:17 AM,05:33 AM,06:27 PM,5,18,18,18,19,53,43,0.1,1013,18,10,97,9
2019-10-20 06:00:00,34,16,0.0,12.9,1,1,50,No moonrise,10:17 AM,05:33 AM,06:27 PM,5,19,19,19,17,0,40,0.0,1014,19,10,149,9
2019-10-20 09:00:00,34,16,0.0,12.9,1,1,50,No moonrise,10:17 AM,05:33 AM,06:27 PM,3,26,26,27,14,0,23,0.0,1013,27,10,333,12
2019-10-20 12:00:00,34,16,0.0,12.9,1,1,50,No moonrise,10:17 AM,05:33 AM,06:27 PM,-3,31,31,33,29,7,10,0.0,1011,33,10,279,25
2019-10-20 15:00:00,34,16,0.0,12.9,1,1,50,No moonrise,10:17 AM,05:33 AM,06:27 PM,-4,31,31,33,36,17,9,0.0,1008,33,10,262,31
2019-10-20 18:00:00,34,16,0.0,12.9,1,1,50,No moonrise,10:17 AM,05:33 AM,06:27 PM,-3,30,30,31,39,10,12,0.0,1008,31,10,245,27
2019-10-20 21:00:00,34,16,0.0,12.9,1,1,50,No moonrise,10:17 AM,05:33 AM,06:27 PM,-5,29,29,27,49,4,15,0.0,1010,27,10,228,23
2019-10-21 00:00:00,29,12,0.0,13.0,1,1,43,12:40 AM,11:16 AM,05:32 AM,06:28 PM,-7,21,23,21,37,0,17,0.0,1012,21,10,213,18
2019-10-21 03:00:00,29,12,0.0,13.0,1,1,43,12:40 AM,11:16 AM,05:32 AM,06:28 PM,-7,15,15,15,20,0,22,0.0,1012,15,10,216,9
2019-10-21 06:00:00,29,12,0.0,13.0,1,1,43,12:40 AM,11:16 AM,05:32 AM,06:28 PM,-6,16,16,16,9,0,23,0.0,1012,15,10,246,6
2019-10-21 09:00:00,29,12,0.0,13.0,1,1,43,12:40 AM,11:16 AM,05:32 AM,06:28 PM,-8,23,23,24,21,0,12,0.0,1011,24,10,248,18
2019-10-21 12:00:00,29,12,0.0,13.0,1,1,43,12:40 AM,11:16 AM,05:32 AM,06:28 PM,-11,27,27,29,43,0,7,0.0,1009,29,10,265,37
2019-10-21 15:00:00,29,12,0.0,13.0,1,1,43,12:40 AM,11:16 AM,05:32 AM,06:28 PM,-11,26,26,28,45,0,7,0.0,1006,28,10,255,39
2019-10-21 18:00:00,29,12,0.0,13.0,1,1,43,12:40 AM,11:16 AM,05:32 AM,06:28 PM,-6,26,26,26,40,0,14,0.0,1008,26,10,237,30
2019-10-21 21:00:00,29,12,0.0,13.0,1,1,43,12:40 AM,11:16 AM,05:32 AM,06:28 PM,-1,26,26,23,39,0,35,0.0,1012,23,10,196,20
2019-10-22 00:00:00,31,8,0.0,13.0,1,1,35,01:33 AM,12:19 PM,05:31 AM,06:29 PM,4,16,19,16,36,0,60,0.0,1014,17,10,153,21
2019-10-22 03:00:00,31,8,0.0,13.0,1,1,35,01:33 AM,12:19 PM,05:31 AM,06:29 PM,3,7,9,7,30,0,65,0.0,1014,9,10,137,14
2019-10-22 06:00:00,31,8,0.0,13.0,1,1,35,01:33 AM,12:19 PM,05:31 AM,06:29 PM,4,9,11,9,28,0,61,0.0,1014,11,10,91,16
2019-10-22 09:00:00,31,8,0.0,13.0,1,1,35,01:33 AM,12:19 PM,05:31 AM,06:29 PM,3,21,20,21,22,2,35,0.0,1011,21,10,137,19
2019-10-22 12:00:00,31,8,0.0,13.0,1,1,35,01:33 AM,12:19 PM,05:31 AM,06:29 PM,-4,26,26,28,28,12,12,0.0,1006,28,10,314,24
2019-10-22 15:00:00,31,8,0.0,13.0,1,1,35,01:33 AM,12:19 PM,05:31 AM,06:29 PM,-6,28,28,30,40,19,9,0.0,1002,30,10,290,35
2019-10-22 18:00:00,31,8,0.0,13.0,1,1,35,01:33 AM,12:19 PM,05:31 AM,06:29 PM,-7,28,28,28,38,23,11,0.0,1001,28,10,277,28
2019-10-22 21:00:00,31,8,0.0,13.0,1,1,35,01:33 AM,12:19 PM,05:31 AM,06:29 PM,-9,28,28,25,36,45,12,0.0,1004,25,10,240,17
2019-10-23 00:00:00,28,14,0.0,13.0,1,1,28,02:21 AM,01:25 PM,05:30 AM,06:29 PM,-9,21,24,21,30,47,14,0.0,1006,21,10,158,14
2019-10-23 03:00:00,28,14,0.0,13.0,1,1,28,02:21 AM,01:25 PM,05:30 AM,06:29 PM,-8,16,16,16,30,33,18,0.0,1007,16,10,98,14
2019-10-23 06:00:00,28,14,0.0,13.0,1,1,28,02:21 AM,01:25 PM,05:30 AM,06:29 PM,-7,16,17,16,37,37,20,0.0,1008,17,10,265,22
2019-10-23 09:00:00,28,14,0.0,13.0,1,1,28,02:21 AM,01:25 PM,05:30 AM,06:29 PM,-7,22,22,22,32,0,14,0.0,1010,22,10,247,28
2019-10-23 12:00:00,28,14,0.0,13.0,1,1,28,02:21 AM,01:25 PM,05:30 AM,06:29 PM,-10,25,25,26,33,0,9,0.0,1008,26,10,271,29
2019-10-23 15:00:00,28,14,0.0,13.0,1,1,28,02:21 AM,01:25 PM,05:30 AM,06:29 PM,-12,25,25,27,34,0,7,0.0,1006,27,10,278,30
2019-10-23 18:00:00,28,14,0.0,13.0,1,1,28,02:21 AM,01:25 PM,05:30 AM,06:29 PM,-12,25,25,25,30,11,10,0.0,1006,25,10,258,22
2019-10-23 21:00:00,28,14,0.0,13.0,1,1,28,02:21 AM,01:25 PM,05:30 AM,06:29 PM,-10,25,25,22,24,22,17,0.0,1009,22,10,224,12
2019-10-24 00:00:00,32,6,0.0,13.0,1,1,21,03:06 AM,02:32 PM,05:29 AM,06:30 PM,-11,16,19,16,18,1,21,0.0,1011,16,10,225,9
2019-10-24 03:00:00,32,6,0.0,13.0,1,1,21,03:06 AM,02:32 PM,05:29 AM,06:30 PM,-13,7,8,7,14,4,21,0.0,1012,8,10,189,7
2019-10-24 06:00:00,32,6,0.0,13.0,1,1,21,03:06 AM,02:32 PM,05:29 AM,06:30 PM,-15,10,10,10,7,13,17,0.0,1014,10,10,95,4
2019-10-24 09:00:00,32,6,0.0,13.0,1,1,21,03:06 AM,02:32 PM,05:29 AM,06:30 PM,-13,21,21,21,10,14,9,0.0,1014,21,10,141,9
2019-10-24 12:00:00,32,6,0.0,13.0,1,1,21,03:06 AM,02:32 PM,05:29 AM,06:30 PM,-10,27,27,28,25,12,7,0.0,1010,28,10,304,22
2019-10-24 15:00:00,32,6,0.0,13.0,1,1,21,03:06 AM,02:32 PM,05:29 AM,06:30 PM,-10,30,30,32,38,10,6,0.0,1006,32,10,292,33
2019-10-24 18:00:00,32,6,0.0,13.0,1,1,21,03:06 AM,02:32 PM,05:29 AM,06:30 PM,-10,31,31,31,35,7,8,0.0,1006,31,10,290,26
2019-10-24 21:00:00,32,6,0.0,13.0,1,1,21,03:06 AM,02:32 PM,05:29 AM,06:30 PM,-9,30,30,27,32,7,12,0.0,1009,27,10,269,15
2019-10-25 00:00:00,34,12,0.0,13.0,1,1,13,03:48 AM,03:39 PM,05:29 AM,06:31 PM,-11,21,23,21,27,9,14,0.0,1011,21,10,224,13
2019-10-25 03:00:00,34,12,0.0,13.0,1,1,13,03:48 AM,03:39 PM,05:29 AM,06:31 PM,-9,12,13,12,18,23,20,0.0,1012,13,10,169,9
2019-10-25 06:00:00,34,12,0.0,13.0,1,1,13,03:48 AM,03:39 PM,05:29 AM,06:31 PM,-9,15,15,15,16,33,19,0.0,1014,15,10,222,9
2019-10-25 09:00:00,34,12,0.0,13.0,1,1,13,03:48 AM,03:39 PM,05:29 AM,06:31 PM,-8,24,24,24,14,43,11,0.0,1014,24,10,346,13
2019-10-25 12:00:00,34,12,0.0,13.0,1,1,13,03:48 AM,03:39 PM,05:29 AM,06:31 PM,-7,29,29,31,24,33,8,0.0,1010,31,10,312,21
2019-10-25 15:00:00,34,12,0.0,13.0,1,1,13,03:48 AM,03:39 PM,05:29 AM,06:31 PM,-5,31,31,33,36,18,8,0.0,1006,33,10,291,31
2019-10-25 18:00:00,34,12,0.0,13.0,1,1,13,03:48 AM,03:39 PM,05:29 AM,06:31 PM,-4,30,30,30,37,27,13,0.0,1006,30,10,264,27
2019-10-25 21:00:00,34,12,0.0,13.0,1,1,13,03:48 AM,03:39 PM,05:29 AM,06:31 PM,-1,30,30,27,31,33,23,0.0,1010,27,10,201,15
2019-10-26 00:00:00,32,14,0.0,13.0,1,1,6,04:28 AM,04:46 PM,05:28 AM,06:31 PM,0,22,23,22,15,46,32,0.0,1012,22,10,113,7
2019-10-26 03:00:00,32,14,0.0,13.0,1,1,6,04:28 AM,04:46 PM,05:28 AM,06:31 PM,0,15,15,15,15,46,37,0.0,1012,15,10,73,7
2019-10-26 06:00:00,32,14,0.0,13.0,1,1,6,04:28 AM,04:46 PM,05:28 AM,06:31 PM,2,18,19,18,21,38,35,0.0,1014,18,10,76,13
2019-10-26 09:00:00,32,14,0.0,13.0,1,1,6,04:28 AM,04:46 PM,05:28 AM,06:31 PM,5,25,25,25,22,18,31,0.0,1013,25,10,121,19
2019-10-26 12:00:00,32,14,0.0,13.0,1,1,6,04:28 AM,04:46 PM,05:28 AM,06:31 PM,0,28,28,31,33,3,14,0.0,1010,31,10,298,28
2019-10-26 15:00:00,32,14,0.0,13.0,1,1,6,04:28 AM,04:46 PM,05:28 AM,06:31 PM,-1,29,29,32,39,0,12,0.0,1007,32,10,281,33
2019-10-26 18:00:00,32,14,0.0,13.0,1,1,6,04:28 AM,04:46 PM,05:28 AM,06:31 PM,-3,29,29,29,32,0,14,0.0,1006,29,10,260,22
2019-10-26 21:00:00,32,14,0.0,13.0,1,1,6,04:28 AM,04:46 PM,05:28 AM,06:31 PM,-5,29,29,27,33,0,19,0.0,1010,27,10,222,16
2019-10-27 00:00:00,34,8,0.0,13.1,1,1,0,05:07 AM,05:53 PM,05:27 AM,06:32 PM,-5,20,21,20,20,0,26,0.0,1011,20,10,199,10
2019-10-27 03:00:00,34,8,0.0,13.1,1,1,0,05:07 AM,05:53 PM,05:27 AM,06:32 PM,-3,10,11,10,17,1,40,0.0,1011,11,10,161,8
2019-10-27 06:00:00,34,8,0.0,13.1,1,1,0,05:07 AM,05:53 PM,05:27 AM,06:32 PM,-1,12,13,12,13,1,46,0.0,1012,13,10,88,8
2019-10-27 09:00:00,34,8,0.0,13.1,1,1,0,05:07 AM,05:53 PM,05:27 AM,06:32 PM,-4,25,25,26,23,2,14,0.0,1010,26,10,138,20
2019-10-27 12:00:00,34,8,0.0,13.1,1,1,0,05:07 AM,05:53 PM,05:27 AM,06:32 PM,-4,30,30,32,43,16,10,0.0,1006,32,10,311,38
2019-10-27 15:00:00,34,8,0.0,13.1,1,1,0,05:07 AM,05:53 PM,05:27 AM,06:32 PM,-3,31,31,33,56,43,10,0.0,1002,33,10,295,49
2019-10-27 18:00:00,34,8,0.0,13.1,1,1,0,05:07 AM,05:53 PM,05:27 AM,06:32 PM,-5,31,31,31,58,29,11,0.0,1002,31,10,270,43
2019-10-27 21:00:00,34,8,0.0,13.1,1,1,0,05:07 AM,05:53 PM,05:27 AM,06:32 PM,-10,31,31,28,51,3,12,0.0,1006,28,10,245,26
2019-10-28 00:00:00,23,7,0.0,13.1,1,1,0,05:47 AM,06:59 PM,05:26 AM,06:33 PM,-13,20,23,20,30,0,15,0.0,1009,21,10,221,14
2019-10-28 03:00:00,23,7,0.0,13.1,1,1,0,05:47 AM,06:59 PM,05:26 AM,06:33 PM,-13,7,8,7,16,0,20,0.0,1009,8,10,204,8
2019-10-28 06:00:00,23,7,0.0,13.1,1,1,0,05:47 AM,06:59 PM,05:26 AM,06:33 PM,-10,9,10,9,19,0,23,0.0,1010,10,10,241,12
2019-10-28 09:00:00,23,7,0.0,13.1,1,1,0,05:47 AM,06:59 PM,05:26 AM,06:33 PM,-5,17,18,17,24,0,22,0.0,1011,17,10,258,22
2019-10-28 12:00:00,23,7,0.0,13.1,1,1,0,05:47 AM,06:59 PM,05:26 AM,06:33 PM,-8,22,22,22,36,0,13,0.0,1009,22,10,267,32
2019-10-28 15:00:00,23,7,0.0,13.1,1,1,0,05:47 AM,06:59 PM,05:26 AM,06:33 PM,-6,22,22,22,43,0,14,0.0,1008,22,10,262,37
2019-10-28 18:00:00,23,7,0.0,13.1,1,1,0,05:47 AM,06:59 PM,05:26 AM,06:33 PM,-4,20,21,20,47,0,23,0.0,1010,20,10,246,36
2019-10-28 21:00:00,23,7,0.0,13.1,1,1,0,05:47 AM,06:59 PM,05:26 AM,06:33 PM,-3,18,21,18,47,0,40,0.0,1015,18,10,236,26
2019-10-29 00:00:00,21,2,0.0,13.1,1,1,1,06:28 AM,08:06 PM,05:25 AM,06:33 PM,-4,12,15,12,36,0,45,0.0,1018,13,10,231,17
2019-10-29 03:00:00,21,2,0.0,13.1,1,1,1,06:28 AM,08:06 PM,05:25 AM,06:33 PM,-7,1,4,1,31,0,46,0.0,1020,4,10,198,15
2019-10-29 06:00:00,21,2,0.0,13.1,1,1,1,06:28 AM,08:06 PM,05:25 AM,06:33 PM,-7,1,5,1,28,0,44,0.0,1021,5,10,179,16
2019-10-29 09:00:00,21,2,0.0,13.1,1,1,1,06:28 AM,08:06 PM,05:25 AM,06:33 PM,-11,11,12,11,18,0,21,0.0,1019,12,10,164,15
2019-10-29 12:00:00,21,2,0.0,13.1,1,1,1,06:28 AM,08:06 PM,05:25 AM,06:33 PM,-18,18,18,18,13,0,7,0.0,1016,18,10,192,11
2019-10-29 15:00:00,21,2,0.0,13.1,1,1,1,06:28 AM,08:06 PM,05:25 AM,06:33 PM,-21,21,21,21,19,0,5,0.0,1014,21,10,231,16
